Date,Peak Wind Gust kmh,Mid Wind Gust kmh,Valley Wind Gust kmh,Peak Wind Speed kmh,Mid Wind Speed kmh,Valley Wind Speed kmh,Min Peak Temp,Max Peak Temp,Peak Feels Like,Mid Min Temp,Mid Max Temp,Mid Feels Like,Valley Min Temp,Valley Max Temp,Valley Feels Like,Inversion,Peak Weather2,Peak Weather5,Mid Weather2,Mid Weather5,Valley Weather2,Valley Weather5,Peak Rain mm,Mid Rain mm,Valley Rain mm,Peak Snow cm,Mid Snow cm,Valley Snow cm,Thunder Chance,Thunder,Total Peak Loss cm,Peak Wind Loss cm,Peak Snow depth cm,Total Mid Loss cm,Mid Wind Loss cm,Mid Snow depth cm,Total base Loss cm,Base Wind Loss cm,Base Snow depth cm,Wind Dir,Ranger Snow Cm,Ranger Snow depth cm,Ranger Rainfall,Arena snow,Arena Snow depth cm,Arena Rainfall
22/11/2023,10,7,5,10,7,5,-13,-10,-19,-10,-4,-15,-8,-6,-8,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,3,0,,2,2,28,1,1,9,1,1,4,W,3,3,0,4,7,0
23/11/2023,6,3,2,6,3,2,-16,-15,-21,-13,-9,-13,-11,-9,-11,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,4,0,,1,1,30,1,1,11,0,0,8,W,4,6,0,5,11,0
24/11/2023,6,4,2,6,4,2,-9,-4,-13,-4,-1,-4,1,4,1,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,1,21,4,1,8,10,1,0,W,0,0,0,0,2,0
25/11/2023,76,42,19,40,26,16,-12,-10,-24,-10,-6,-19,-7,-4,-14,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,11,11,11,4,4,5,5,5,0,W,1,0,0,1,0,0
26/11/2023,72,49,34,34,23,15,-15,-11,-28,-13,-10,-22,-10,-10,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Light Snow,0,0,0,5,5,6,0,,11,11,5,3,3,6,5,5,2,W,6,1,0,8,3,0
27/11/2023,16,9,5,16,9,5,-9,-7,-17,-7,-2,-12,-4,-3,-4,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,2,2,6,1,1,8,1,1,4,W,3,3,0,5,6,0
28/11/2023,52,36,25,33,21,13,-13,-12,-24,-10,-5,-19,-8,-6,-14,,Snow,Snow Showers,Snow,Light Snow,Snow,Light Snow,0,0,0,5,6,6,0,,8,8,4,3,3,10,4,4,6,W,6,5,0,8,10,0
29/11/2023,55,39,28,33,20,12,-17,-11,-29,-12,-7,-20,-7,0,-12,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,15,8,0,10,3,0,11,4,0,NW,0,0,0,0,0,0
30/11/2023,0,0,0,0,0,0,-13,-10,-13,-10,-8,-10,-8,-8,-8,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,4,0,,0,0,4,0,0,3,0,0,4,S,3,3,0,4,4,0
01/12/2023,9,5,3,9,5,3,-13,-12,-19,-10,-4,-14,-8,-7,-8,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,5,4,0,,1,1,8,1,1,7,1,1,6,NE,3,5,0,5,8,0
02/12/2023,33,20,11,26,16,9,-14,-14,-25,-11,-5,-19,-9,-7,-14,,Snow,Light Snow,Snow,Snow Showers,Snow,Snow Showers,0,0,0,7,5,5,0,,5,5,10,2,2,10,3,3,9,NW,4,7,0,7,12,0
03/12/2023,29,17,9,23,14,8,-17,-17,-28,-15,-12,-23,-12,-12,-17,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,3,2,0,,4,4,7,2,2,11,2,2,8,NW,2,7,0,3,13,0
04/12/2023,50,29,15,20,12,7,-14,-11,-24,-12,-9,-18,-9,-6,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,8,8,3,2,2,12,2,2,9,NW,2,7,0,3,13,0
05/12/2023,51,32,20,13,8,5,-13,-13,-21,-11,-4,-16,-8,-4,-8,,Snow,Light Snow,Snow,Light Snow,Snow,Light Snow,0,0,0,9,9,8,0,,8,8,4,1,1,20,1,1,15,NW,7,12,0,8,20,0
06/12/2023,2,1,0,2,1,0,-13,-11,-13,-11,-5,-11,-8,-6,-8,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,17,13,15,0,,0,0,21,0,0,33,0,0,30,N,12,24,0,19,39,0
07/12/2023,5,3,2,5,3,2,-14,-10,-14,-11,-8,-11,-9,-9,-9,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,22,16,15,0,,1,1,42,0,0,48,1,1,44,N,13,37,0,18,56,0
08/12/2023,11,6,4,11,6,4,-15,-15,-22,-12,-1,-17,-5,-4,-5,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,29,0,0,0,,2,2,70,1,1,47,1,1,43,NW,0,36,0,0,55,0
09/12/2023,14,8,4,14,8,4,-14,-14,-22,-9,-4,-13,-4,-1,-4,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,67,1,1,46,1,1,42,NW,0,35,0,0,54,0
10/12/2023,7,4,2,7,4,2,-16,-12,-21,-13,-7,-13,-11,-8,-11,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,28,20,20,0,,1,1,94,1,1,65,1,1,61,NW,16,50,0,26,79,0
11/12/2023,1,1,0,1,1,0,-14,-11,-14,-11,-8,-11,-9,-5,-9,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,44,63,49,0,,0,0,138,0,0,128,0,0,110,N,45,95,0,55,134,0
12/12/2023,5,3,2,5,3,2,-16,-14,-16,-13,-8,-13,-11,-11,-11,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,17,12,15,0,,1,1,155,0,0,140,1,1,125,NW,14,108,0,22,155,0
13/12/2023,91,51,24,53,31,17,-17,-17,-32,-12,-3,-23,-7,-4,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,14,14,141,5,5,135,5,5,120,NW,0,103,0,0,150,0
14/12/2023,40,23,12,40,23,12,-16,-12,-30,-14,-9,-24,-11,-11,-18,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,11,14,14,0,,6,6,146,4,4,145,4,4,130,NW,12,112,0,19,165,0
15/12/2023,49,34,23,49,32,17,-18,-15,-34,-16,-10,-28,-13,-10,-22,,Snow,Light Snow,Snow,Snow Showers,Snow,Light Snow,0,0,0,7,5,7,0,,7,7,146,5,5,146,5,5,132,NW,6,113,0,9,169,0
16/12/2023,17,10,6,17,10,6,-16,-14,-26,-14,-6,-21,-6,-5,-10,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,9,0,0,0,,3,3,152,2,2,144,2,2,130,N,0,112,0,0,167,0
17/12/2023,30,21,15,30,21,15,-16,-15,-27,-13,-5,-22,-5,-1,-12,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,39,0,0,0,,5,5,187,3,3,141,5,5,126,NW,0,107,0,0,162,0
18/12/2023,5,3,1,5,3,1,-18,-18,-18,-15,-10,-15,-13,-11,-13,,Snow,Mod Snow,Snow,Mod Snow,Snow,Light Snow,0,0,0,13,12,9,0,,1,1,199,0,0,152,0,0,135,N,7,114,0,11,173,0
19/12/2023,137,75,34,66,37,18,-18,-14,-34,-15,-7,-28,-8,-5,-15,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,21,21,181,6,6,147,5,5,129,N,0,109,0,0,167,0
20/12/2023,3,2,1,3,2,1,-17,-16,-17,-14,-7,-14,-7,-3,-7,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,29,0,0,0,,0,0,210,0,0,146,0,0,129,N,0,108,0,0,167,0
21/12/2023,133,76,38,47,27,13,-19,-17,-34,-14,-7,-24,-9,-5,-15,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,20,20,190,4,4,142,4,4,125,N,0,104,0,0,163,0
22/12/2023,56,31,15,30,17,9,-13,-13,-24,-10,-7,-18,-8,-6,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,3,0,,8,8,185,3,3,144,3,3,126,NW,3,105,0,4,165,0
23/12/2023,73,42,21,24,14,8,-19,-18,-31,-14,-7,-22,-9,-9,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,11,11,174,2,2,141,2,2,123,N,0,102,0,0,162,0
24/12/2023,9,5,3,9,5,3,-23,-21,-31,-21,-15,-26,-18,-18,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,3,0,,1,1,174,1,1,143,1,1,125,N,2,104,0,3,164,0
25/12/2023,49,27,13,24,15,8,-23,-19,-36,-21,-18,-30,-18,-17,-25,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,2,0,,7,7,170,2,2,144,3,3,124,N,2,103,0,3,165,0
26/12/2023,2,1,1,2,1,1,-20,-20,-20,-18,-9,-18,-10,-9,-10,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,24,0,0,0,,0,0,194,0,0,144,0,0,124,N,0,103,0,0,164,0
27/12/2023,6,4,3,6,4,3,-18,-16,-24,-13,-7,-13,-8,-8,-8,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,193,1,1,144,1,1,123,N,0,102,0,0,164,0
28/12/2023,15,9,4,15,9,4,-19,-15,-29,-14,-9,-20,-9,-7,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,190,1,1,142,1,1,122,N,0,101,0,0,162,0
29/12/2023,17,12,8,17,11,7,-18,-15,-28,-16,-7,-23,-8,-7,-13,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,3,3,193,2,2,141,2,2,120,N,0,99,0,0,160,0
30/12/2023,55,36,24,15,10,6,-14,-9,-23,-9,-4,-15,-4,2,-8,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,12,8,181,2,1,138,21,2,99,N,0,78,0,0,140,0
31/12/2023,27,15,7,11,6,4,-20,-20,-27,-17,-12,-22,-15,-13,-15,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,19,17,15,0,,4,4,196,1,1,154,1,1,113,N,13,90,0,19,157,0
01/01/2024,0,0,0,0,0,0,-20,-18,-20,-17,-15,-17,-15,-12,-15,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,3,0,,0,0,200,0,0,158,0,0,116,N,3,93,0,4,161,0
02/01/2024,0,0,0,0,0,0,-24,-23,-24,-21,-19,-21,-19,-17,-19,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,5,3,0,,0,0,204,0,0,163,0,0,119,N,3,95,0,3,164,0
03/01/2024,25,17,11,9,6,3,-23,-19,-30,-20,-18,-25,-18,-15,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,3,0,,4,4,203,1,1,165,1,1,120,NW,2,96,0,4,166,0
04/01/2024,0,0,0,0,0,0,-20,-20,-20,-17,-7,-17,-10,-9,-10,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,16,0,0,0,,0,0,219,0,0,165,0,0,120,N,0,96,0,0,166,0
05/01/2024,1,1,0,1,1,0,-20,-16,-20,-17,-12,-17,-15,-13,-15,,Snow,Mod Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,18,26,16,0,,0,0,237,0,0,191,0,0,136,N,15,112,0,20,186,0
06/01/2024,22,13,6,17,10,5,-18,-18,-28,-13,-5,-19,-8,-6,-11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,3,233,2,2,189,2,2,135,NE,0,110,0,0,184,0
07/01/2024,4,3,2,4,3,2,-21,-21,-21,-18,-14,-18,-16,-13,-16,,Snow,Light Snow,Snow,Light Snow,Snow,Light Snow,0,0,0,10,7,7,0,,1,1,243,0,0,196,1,1,141,N,6,116,0,9,193,0
08/01/2024,0,0,0,0,0,0,-22,-22,-22,-17,-9,-17,-12,-9,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,243,0,0,196,0,0,141,NE,0,116,0,0,193,0
09/01/2024,10,6,3,10,6,3,-19,-19,-27,-14,-6,-19,-9,-6,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,241,1,1,195,1,1,140,N,0,115,0,0,192,0
10/01/2024,67,40,22,26,16,9,-19,-18,-31,-17,-12,-26,-14,-10,-20,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,16,18,15,0,,10,10,247,2,2,210,3,3,152,N,14,126,0,16,206,0
11/01/2024,14,8,4,14,8,4,-22,-19,-32,-17,-9,-23,-12,-9,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,245,1,1,209,1,1,151,N,0,125,0,0,204,0
12/01/2024,6,3,2,6,3,2,-19,-19,-24,-17,-14,-17,-14,-14,-14,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,33,25,37,0,,1,1,277,1,1,234,1,1,187,N,33,157,0,51,255,0
13/01/2024,38,24,15,24,15,9,-19,-17,-31,-14,-5,-22,-9,-8,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,6,272,2,2,232,3,3,184,N,0,155,0,0,253,0
14/01/2024,0,0,0,0,0,0,-22,-22,-22,-17,-11,-17,-12,-10,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,272,0,0,232,0,0,184,N,0,155,0,0,253,0
15/01/2024,11,7,4,11,7,4,-19,-16,-27,-17,-13,-22,-14,-10,-14,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,15,15,12,0,,2,2,285,1,1,246,1,1,194,N,10,163,0,13,265,0
16/01/2024,44,27,16,20,12,7,-19,-19,-30,-17,-9,-25,-9,-6,-14,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,11,0,0,0,,7,7,289,2,2,244,2,2,192,N,0,161,0,0,263,0
17/01/2024,17,9,4,13,8,4,-21,-20,-31,-19,-14,-25,-16,-13,-16,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,41,34,46,0,,2,2,328,1,1,277,1,1,237,N,37,197,0,51,312,0
18/01/2024,38,24,15,13,8,5,-21,-21,-30,-16,-9,-22,-11,-11,-11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,6,322,1,1,276,1,1,235,NE,0,196,0,0,311,0
19/01/2024,21,14,8,10,6,3,-19,-19,-27,-17,-6,-22,-9,-6,-9,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,25,0,0,0,,3,3,344,1,1,275,1,1,234,NE,0,195,0,0,310,0
20/01/2024,0,0,0,0,0,0,-19,-15,-19,-22,-15,-22,-24,-17,-24,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,14,0,330,8,0,267,0,0,234,NE,0,195,0,0,310,0
21/01/2024,1,0,0,1,0,0,-18,-15,-18,-16,-11,-16,-13,-12,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,0,0,331,0,0,268,0,0,235,N,1,196,0,2,311,0
22/01/2024,16,9,5,16,9,5,-22,-19,-33,-17,-10,-24,-12,-4,-12,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,2,323,8,1,260,1,1,234,N,0,194,0,0,310,0
23/01/2024,0,0,0,0,0,0,-22,-20,-22,-17,-9,-17,-12,-10,-12,,Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,323,0,0,260,0,0,234,N,0,194,0,0,310,0
24/01/2024,13,8,5,13,8,5,-21,-20,-31,-19,-12,-25,-16,-16,-16,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,33,30,28,0,,2,2,354,1,1,289,1,1,260,N,25,218,0,39,347,0
25/01/2024,17,9,4,17,9,4,-21,-21,-32,-19,-16,-26,-16,-15,-16,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,2,0,,3,3,354,1,1,289,1,1,261,NE,2,219,0,3,349,0
26/01/2024,46,30,18,18,11,6,-20,-20,-31,-18,-15,-26,-15,-14,-21,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,39,35,43,0,,7,7,386,2,2,323,2,2,302,NE,41,258,0,49,395,0
27/01/2024,32,18,9,12,7,4,-17,-15,-25,-12,-9,-17,-7,-1,-7,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,14,5,372,10,1,313,1,1,301,NE,0,257,0,0,394,0
28/01/2024,2,1,0,2,1,0,-20,-19,-20,-18,-6,-18,-10,-8,-10,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,33,0,0,0,,0,0,405,0,0,313,0,0,301,NE,0,256,0,0,394,0
29/01/2024,37,22,12,26,15,9,-20,-18,-33,-18,-13,-27,-15,-12,-22,,Snow,Mod Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,18,23,15,0,,6,6,418,2,2,333,3,3,313,NE,12,266,0,19,410,0
30/01/2024,9,6,4,9,6,4,-21,-17,-29,-16,-11,-21,-11,-4,-11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,1,409,2,1,331,1,1,312,NE,0,265,0,0,409,0
31/01/2024,3,1,1,3,1,1,-16,-10,-16,-11,-7,-11,-6,2,-6,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,7,0,402,10,0,321,14,0,298,NE,0,251,0,0,394,0
01/02/2024,0,0,0,0,0,0,-17,-15,-17,-20,-18,-20,-23,-14,-23,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,11,0,391,1,0,320,0,0,298,NE,0,251,0,0,394,0
02/02/2024,2,1,1,2,1,1,-22,-20,-22,-20,-15,-20,-17,-17,-17,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,3,0,,0,0,393,0,0,322,0,0,300,NE,2,253,0,3,397,0
03/02/2024,71,45,27,23,14,7,-24,-21,-37,-19,-12,-28,-14,-8,-20,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,20,11,373,11,2,311,2,2,298,NE,0,250,0,0,395,0
04/02/2024,59,32,15,15,8,4,-20,-19,-30,-15,-7,-21,-10,-8,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,9,9,364,1,1,310,1,1,297,NE,0,249,0,0,394,0
05/02/2024,3,2,1,3,2,1,-20,-20,-20,-18,-11,-18,-15,-11,-15,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,0,0,365,0,0,310,0,0,297,N,1,250,0,1,394,0
06/02/2024,8,5,2,8,5,2,-18,-17,-25,-16,-10,-16,-13,-13,-13,,Snow,Snow Showers,Snow,Light Snow,Snow,Snow Showers,0,0,0,5,6,4,0,,1,1,368,1,1,315,1,1,301,NE,4,253,0,6,399,0
07/02/2024,11,7,4,11,7,4,-19,-16,-27,-17,-13,-22,-14,-13,-14,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,2,2,368,1,1,315,1,1,301,NE,1,253,0,1,399,0
08/02/2024,0,0,0,0,0,0,-17,-16,-17,-15,-6,-15,-7,-7,-7,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,0,0,371,0,0,315,0,0,301,E,0,253,0,0,399,0
09/02/2024,12,7,3,11,7,3,-23,-21,-32,-21,-14,-27,-18,-14,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,1,0,,2,2,371,1,1,316,1,1,301,NE,1,253,0,2,400,0
10/02/2024,12,8,4,10,6,4,-18,-18,-26,-16,-13,-21,-13,-12,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,2,2,370,1,1,316,1,1,301,E,1,253,0,1,400,0
11/02/2024,0,0,0,0,0,0,-19,-15,-19,-14,-10,-14,-9,-2,-9,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,0,361,8,0,308,0,0,301,NE,0,253,0,0,400,0
12/02/2024,26,15,8,8,5,3,-17,-14,-24,-15,-8,-19,-12,-10,-12,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,4,4,361,1,1,311,1,1,302,E,2,254,0,4,403,0
13/02/2024,23,16,12,7,5,3,-20,-19,-27,-18,-11,-18,-15,-11,-15,,Snow,Snow Showers,Snow,Light Snow,Snow,Snow Showers,0,0,0,5,7,4,0,,3,3,363,1,1,317,1,1,306,NE,4,257,0,5,407,0
14/02/2024,1,0,0,1,0,0,-20,-16,-20,-15,-11,-15,-10,-2,-10,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,0,352,1,0,316,0,0,306,NE,0,257,0,0,407,0
15/02/2024,1,0,0,1,0,0,-21,-15,-21,-16,-9,-16,-11,-7,-11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,15,0,337,10,0,306,0,0,305,NE,0,257,0,0,407,0
16/02/2024,5,3,2,5,3,2,-16,-12,-21,-11,-5,-11,-6,-3,-6,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,1,328,7,0,299,0,0,305,NE,0,256,0,0,407,0
17/02/2024,1,0,0,1,0,0,-21,-16,-21,-16,-12,-16,-11,-5,-11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,15,0,313,8,0,291,0,0,305,NE,0,256,0,0,407,0
18/02/2024,0,0,0,0,0,0,-25,-25,-25,-22,-17,-22,-20,-19,-20,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,3,0,,0,0,317,0,0,294,0,0,308,NE,3,259,0,4,411,0
19/02/2024,21,14,10,21,14,10,-18,-17,-29,-15,-12,-24,-13,-10,-19,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,3,3,317,2,2,295,3,3,307,NE,2,258,0,3,411,0
20/02/2024,110,66,37,39,23,12,-23,-22,-38,-20,-18,-32,-18,-16,-26,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,3,0,,16,16,303,3,3,296,4,4,307,NE,2,257,0,4,411,0
21/02/2024,97,57,29,24,14,7,-20,-17,-32,-17,-8,-26,-10,-6,-14,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,12,0,0,0,,15,15,301,2,2,294,2,2,304,NE,0,254,0,0,408,0
22/02/2024,15,9,4,10,6,3,-15,-13,-22,-12,-9,-17,-10,-10,-10,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,3,0,,2,2,301,1,1,295,1,1,307,NE,3,256,0,5,412,0
23/02/2024,1,0,0,1,0,0,-21,-18,-21,-16,-9,-16,-11,-6,-11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,0,288,9,0,286,0,0,307,NE,0,256,0,0,412,0
24/02/2024,53,31,16,16,10,7,-15,-14,-23,-12,-2,-19,-5,-3,-8,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,8,8,283,2,2,285,2,2,305,NE,0,254,0,0,410,0
25/02/2024,0,0,0,0,0,0,-20,-19,-20,-15,-10,-15,-10,-9,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,283,0,0,285,0,0,305,NE,0,254,0,0,410,0
26/02/2024,0,0,0,0,0,0,-20,-18,-20,-15,-8,-15,-10,-7,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,283,0,0,285,0,0,305,E,0,254,0,0,410,0
27/02/2024,1,1,0,1,1,0,-20,-16,-20,-17,-11,-17,-15,-13,-15,,Snow,Mod Snow,Snow,Light Snow,Snow,Light Snow,0,0,0,11,9,9,0,,0,0,294,0,0,294,0,0,314,NE,8,262,0,11,421,0
28/02/2024,2,2,1,2,2,1,-19,-16,-19,-17,-11,-17,-14,-14,-14,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,5,4,0,,0,0,299,0,0,298,0,0,317,NE,4,266,0,5,426,0
29/02/2024,48,34,24,18,12,7,-20,-18,-31,-18,-9,-26,-10,-9,-15,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,17,0,0,0,,7,7,309,2,2,296,2,2,315,NE,0,264,0,0,424,0
01/03/2024,8,6,4,8,6,4,-15,-11,-21,-10,-5,-14,-5,2,-5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,1,297,4,1,292,35,1,280,NE,0,228,0,0,389,0
02/03/2024,0,0,0,0,0,0,-22,-17,-22,-24,-21,-24,-27,-20,-27,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,13,0,284,10,0,282,0,0,280,NE,0,228,0,0,389,0
03/03/2024,19,13,9,13,8,4,-22,-20,-32,-20,-17,-26,-17,-15,-17,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,3,3,283,1,1,282,1,1,280,NE,1,228,0,1,389,0
04/03/2024,20,11,5,10,6,3,-18,-14,-26,-16,-10,-20,-13,-12,-13,,Snow,Light Snow,Snow,Light Snow,Snow,Light Snow,0,0,0,7,7,5,0,,3,3,286,1,1,288,1,1,284,NE,5,232,0,7,394,0
05/03/2024,30,18,10,7,5,3,-23,-23,-30,-21,-17,-21,-18,-14,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,2,0,,5,5,285,1,1,291,1,1,285,NE,2,233,0,2,396,0
06/03/2024,0,0,0,0,0,0,-16,-13,-16,-11,-3,-11,-6,-2,-6,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,285,0,0,291,0,0,285,NE,0,232,0,0,396,0
07/03/2024,9,6,3,5,4,2,-19,-19,-24,-16,-13,-16,-14,-12,-14,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,37,28,28,0,,1,1,320,1,1,319,1,1,313,N,25,257,0,38,433,0
08/03/2024,5,4,2,4,3,2,-19,-19,-19,-16,-11,-16,-14,-14,-14,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,1,1,321,0,0,320,1,1,313,N,1,257,0,1,433,0
09/03/2024,5,3,2,5,3,2,-17,-15,-17,-12,-3,-12,-7,-6,-7,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,320,0,0,319,0,0,313,NE,0,256,0,0,433,0
