Date,Temp C,Feels Like C,Wind Gust kmh,Wind Speed kmh,Weather2,Blizzard?,Weather4,Snow depth cm,Thunder Chance
13/07/2015,24.53,27,1.86,1.86,Rain,,Calm,0,
14/07/2015,19.53,24,0,0,Sunny,,Calm,0,67
15/07/2015,25.53,27,4.59,3.38,Rain,,Calm,0,
16/07/2015,25.53,28,0.66,0.66,Sunny,,Calm,0,72
17/07/2015,20.52,22,2.42,2.42,Rain,,Calm,0,
18/07/2015,21.51,23,7.72,3.18,Rain,,Stormy,0,
19/07/2015,24.5,26,8.21,2.08,Sunny,,Stormy,0,25
20/07/2015,20.49,24,0.02,0.02,Rain,,Calm,0,
21/07/2015,23.47,27,0,0,Cloudy,,Foggy,0,
22/07/2015,21.45,24,0.94,0.94,Rain,,Calm,0,
23/07/2015,21.43,23,2.1,1.6,Rain,,Calm,0,
24/07/2015,22.41,24,3.25,1.78,Sunny,,Calm,0,11
25/07/2015,20.38,24,0.01,0.01,Sunny,,Calm,0,94
26/07/2015,19.35,21,0.92,0.92,Rain,,Calm,0,
27/07/2015,22.31,25,0.09,0.09,Rain,,Calm,0,
28/07/2015,25.27,28,0.57,0.57,Rain,,Calm,0,
29/07/2015,18.23,19,4.23,3.27,Sunny,,Calm,0,22
30/07/2015,21.19,23,3.39,2.89,Rain,,Calm,0,
31/07/2015,22.15,23,7.45,2.77,Rain,,Stormy,0,
01/08/2015,24.1,28,0,0,Sunny,,Calm,0,23
02/08/2015,24.05,26,0.5,0.5,Rain,,Calm,0,
03/08/2015,22.99,27,0,0,Sunny,,Calm,0,50
04/08/2015,20.94,22,7.27,7.27,Rain,,Calm,0,
05/08/2015,21.88,24,1.63,1.63,Sunny,,Calm,0,50
06/08/2015,19.81,21,2.57,2.57,Sunny,,Calm,0,39
07/08/2015,21.75,24,0.48,0.48,Rain,,Calm,0,
08/08/2015,21.68,23,2.49,2.49,Rain,,Calm,0,
09/08/2015,18.61,18,27.53,13.45,Rain,,Stormy,0,
10/08/2015,20.53,21,15.73,10.47,Rain,,Calm,0,
11/08/2015,21.46,22,18.34,8.35,Rain,,Stormy,0,
12/08/2015,15.38,19,0.11,0.11,Rain,,Calm,0,
13/08/2015,17.29,17,12.95,8.48,Rain,,Calm,0,
14/08/2015,20.21,20,19.51,8.88,Rain,,Stormy,0,
15/08/2015,22.12,26,0.01,0.01,Cloudy,,Foggy,0,
16/08/2015,22.03,23,6.66,6.66,Rain,,Calm,0,
17/08/2015,23.93,26,0.9,0.9,Sunny,,Calm,0,21
18/08/2015,16.84,16,18.62,7.94,Rain,,Stormy,0,
19/08/2015,20.74,23,0.73,0.73,Sunny,,Calm,0,41
20/08/2015,22.64,23,15.74,8.31,Sunny,,Calm,0,81
21/08/2015,14.53,14,7.15,7.15,Sunny,,Calm,0,53
22/08/2015,23.42,25,3.79,3.79,Rain,,Calm,0,
23/08/2015,17.31,19,1.38,1.38,Rain,,Calm,0,
24/08/2015,23.2,25,8.18,8.18,Rain,,Calm,0,
25/08/2015,15.08,14,14.06,14.06,Sunny,,Calm,0,96
26/08/2015,14.97,15,7.84,7.84,Sunny,,Calm,0,80
27/08/2015,15.85,13,79.33,15.3,Rain,,Stormy,0,
28/08/2015,18.72,20,3.1,3.1,Rain,,Calm,0,
29/08/2015,15.6,15,11.89,5.46,Rain,,Stormy,0,
30/08/2015,13.47,14,4.48,4.48,Sunny,,Calm,0,75
31/08/2015,18.34,20,1.9,1.9,Rain,,Calm,0,
01/09/2015,15.2,15,6.02,6.02,Sunny,,Calm,0,36
02/09/2015,16.07,19,0.38,0.38,Rain,,Calm,0,
03/09/2015,16.93,20,0.4,0.4,Rain,,Calm,0,
04/09/2015,15.79,15,13.14,9.57,Sunny,,Calm,0,73
05/09/2015,19.65,20,19.85,7.7,Rain,,Stormy,0,
06/09/2015,14.5,17,0.99,0.99,Sunny,,Calm,0,85
07/09/2015,13.35,13,8.57,8.57,Rain,,Calm,0,
08/09/2015,16.2,19,0.17,0.17,Rain,,Calm,0,
09/09/2015,13.05,12,16.43,16.43,Rain,,Calm,0,
10/09/2015,13.9,14,7.86,7.86,Rain,,Calm,0,
11/09/2015,12.74,18,0,0,Sunny,,Calm,0,35
12/09/2015,12.58,9,50.74,36.36,Rain,,Calm,0,
13/09/2015,13.42,14,2.88,2.88,Sunny,,Calm,0,55
14/09/2015,12.26,9,30.52,30.52,Rain,,Calm,0,
15/09/2015,11.09,7,61.31,36.31,Rain,,Calm,0,
16/09/2015,12.93,9,78.27,35,Rain,,Stormy,0,
17/09/2015,12.76,10,29.66,24.78,Rain,,Calm,0,
18/09/2015,13.59,15,1.16,1.16,Sunny,,Calm,0,0
19/09/2015,11.41,14,0.63,0.63,Sunny,,Calm,0,53
20/09/2015,11.24,6,82.86,23.76,Sunny,,Stormy,0,34
21/09/2015,16.06,19,0.26,0.26,Rain,,Calm,0,
22/09/2015,8.88,4,52.18,22.12,Sunny,,Stormy,0,
23/09/2015,9.7,9,6.7,6.7,Rain,,Calm,0,
24/09/2015,10.52,13,0.71,0.71,Rain,,Calm,0,
25/09/2015,10.34,9,13.49,13.49,Sunny,,Calm,0,79
26/09/2015,12.15,11,10.13,10.13,Rain,,Calm,0,
27/09/2015,13.97,10,68.05,17.04,Rain,,Stormy,0,
28/09/2015,10.78,11,3.59,3.59,Rain,,Calm,0,
29/09/2015,7.59,3,34.17,11.39,Rain,,Stormy,0,
30/09/2015,5.4,4,6.99,6.99,Rain,,Calm,0,
01/10/2015,11.21,12,2.65,2.65,Rain,,Calm,0,
02/10/2015,7.01,8,1.65,1.65,Rain,,Calm,0,
03/10/2015,3.82,4,2.14,2.14,Sunny,,Calm,0,
04/10/2015,6.62,2,31.04,25.3,Rain,,Calm,0,
05/10/2015,5.42,7,1.08,1.08,Rain,,Calm,0,
06/10/2015,8.22,8,4.9,4.9,Sunny,,Calm,0,
07/10/2015,4.02,-2,41.6,41.6,Rain,,Windy,0,
08/10/2015,8.82,10,2.43,2.43,Rain,,Calm,0,
09/10/2015,2.62,-6,82.8,43.68,Sunny,,Windy,0,
10/10/2015,3.42,0,13.28,13.28,Rain,,Calm,0,
11/10/2015,5.21,0,39.56,30.94,Rain,,Calm,0,
12/10/2015,1.01,-9,92.83,28.71,Sleet,,Stormy,0,
13/10/2015,-0.2,-10,72.23,15.99,Sunny,,Stormy,0,
14/10/2015,3.59,2,5.02,5.02,Rain,,Calm,0,
15/10/2015,5.39,10,0.07,0.07,Sunny,,Calm,0,
16/10/2015,6.18,6,4.05,4.05,Rain,,Calm,0,
17/10/2015,0.97,1,2.82,2.82,Sunny,,Calm,0,
18/10/2015,-0.24,-6,23.94,17.59,Snow,,Calm,0,
19/10/2015,3.55,3,3.77,3.77,Rain,,Calm,0,
20/10/2015,-0.66,-4,8.27,8.27,Snow,,Calm,3.173148448,
21/10/2015,-2.87,-11,42.32,42.32,Snow,,Windy,0,
22/10/2015,-1.09,-8,26.85,26.85,Snow,,Calm,0,
23/10/2015,1.7,5,0.44,0.44,Sunny,,Calm,0,
24/10/2015,0.49,-4,17.53,17.53,Sunny,,Calm,0,
25/10/2015,-0.72,-10,59.17,59.17,Sunny,,Windy,0,
26/10/2015,-0.94,-14,147.69,67.54,Snow,Blizzard,Stormy,0,
27/10/2015,-1.15,-14,139.18,65.29,Snow,Blizzard,Stormy,6.082019239,
28/10/2015,-5.36,-15,48.2,45.45,Sunny,,Windy,0,
29/10/2015,-1.57,-8,22.62,22.62,Snow,,Calm,2.737506319,
30/10/2015,-2.79,-15,110.6,35.97,Snow,Blizzard,Stormy,6.677606169,
31/10/2015,-2,-3,3.49,3.49,Snow,,Calm,11.32825744,
01/11/2015,-4.21,-3,1.02,1.02,Sunny,,Calm,9.225789893,
02/11/2015,-7.43,-23,131.93,29.16,Snow,Blizzard,Stormy,0,
03/11/2015,-5.64,-2,0.3,0.3,Snow,,Calm,14.9702907,
04/11/2015,-2.85,-2,1.6,1.6,Snow,,Calm,21.80996467,
05/11/2015,-5.07,-6,2.82,2.82,Snow,,Calm,29.52843608,
06/11/2015,-5.28,-11,13.6,13.6,Snow,,Calm,45.16857622,
07/11/2015,-5.49,-8,4.81,4.81,Snow,,Calm,47.68726499,
08/11/2015,-10.7,-23,49.09,21.67,Snow,Blizzard,Stormy,45.77789386,
09/11/2015,-7.91,-10,4.27,4.27,Snow,,Calm,65.3504848,
10/11/2015,-7.12,-19,63.43,26.88,Snow,Blizzard,Stormy,69.00797289,
11/11/2015,-8.33,-12,6.82,6.82,Snow,,Calm,73.32613525,
12/11/2015,-3.54,-6,6.51,6.51,Sunny,,Calm,62.67526417,
13/11/2015,-6.75,-12,12.11,12.11,Sunny,,Calm,60.46471557,
14/11/2015,-8.96,-14,9.44,9.44,Sunny,,Calm,56.52118888,
15/11/2015,-7.17,-20,86.67,17.66,Snow,Blizzard,Stormy,51.8542549,
16/11/2015,-6.37,-8,3.21,3.21,Snow,,Calm,53.53299017,
17/11/2015,-5.58,-11,12.17,6.67,Sunny,,Calm,42.31616324,
18/11/2015,-7.78,-12,8.4,5.39,Snow,,Calm,45.47616521,
19/11/2015,-12.98,-16,5.19,5.19,Snow,,Calm,45.95705466,
20/11/2015,-7.19,-11,7.9,5.9,Snow,,Calm,46.16686646,
21/11/2015,-14.39,-8,0.1,0.1,Sunny,,Calm,43.15687621,
22/11/2015,-15.59,-21,8.41,8.41,Snow,,Calm,43.31562391,
23/11/2015,-8.79,-11,4.53,4.53,Sunny,,Calm,37.86221483,
24/11/2015,-12.99,-15,3.19,3.19,Snow,,Calm,38.54311989,
25/11/2015,-9.18,-16,16.36,16.36,Sunny,,Calm,35.9072594,
26/11/2015,-9.38,-7,0.79,0.79,Snow,,Calm,36.82831359,
27/11/2015,-10.57,-9,1.04,1.04,Snow,,Calm,39.72449583,
28/11/2015,-17.77,-31,38.18,20.27,Snow,,Calm,37.906813,
29/11/2015,-14.96,-15,1.97,1.97,Snow,,Calm,42.70966259,
30/11/2015,-18.15,-30,30.96,27.86,Snow,,Calm,44.61402174,
01/12/2015,-14.34,-26,33.52,33.34,Sunny,,Calm,31.26212561,
02/12/2015,-10.52,-21,32.64,32.64,Snow,,Calm,30.99822175,
03/12/2015,-16.71,-19,2.83,2.83,Sunny,,Calm,28.71506279,
04/12/2015,-14.89,-15,1.82,1.82,Snow,,Calm,33.53284818,
05/12/2015,-17.08,-30,36.68,36.68,Snow,,Calm,46.86475492,
06/12/2015,-15.26,-30,56.55,48.81,Snow,,Windy,53.21014132,
07/12/2015,-17.43,-34,69.36,41.33,Snow,,Windy,56.27372904,
08/12/2015,-17.61,-37,114.89,31.6,Snow,Blizzard,Stormy,60.78508297,
09/12/2015,-18.79,-24,5.84,5.84,Sunny,,Calm,52.20152606,
10/12/2015,-17.96,-30,28.94,18.56,Snow,,Calm,61.3078397,
11/12/2015,-18.13,-28,21.22,15.73,Snow,,Calm,83.18584163,
12/12/2015,-18.3,-32,44.88,24.17,Snow,,Calm,102.6980078,
13/12/2015,-16.47,-20,4.18,4.18,Sunny,,Calm,98.27997031,
14/12/2015,-18.63,-18,1.26,1.26,Snow,,Calm,112.1535616,
15/12/2015,-20.8,-26,6.34,6.34,Sunny,,Calm,105.519092,
16/12/2015,-20.96,-32,23.11,23.11,Snow,,Calm,124.208039,
17/12/2015,-20.12,-27,9.13,9.13,Snow,,Calm,142.2953863,
18/12/2015,-18.28,-36,80.28,72.33,Sunny,,Windy,132.2671582,
19/12/2015,-21.38,-35,35.14,35.14,Snow,,Calm,150.7531404,
20/12/2015,-21.48,-44,131.68,59.31,Sunny,,Stormy,129.5851583,
21/12/2015,-19.58,-41,142.15,41.92,Snow,Blizzard,Stormy,118.3697975,
22/12/2015,-20.68,-26,5.75,5.75,Sunny,,Calm,114.7946796,
23/12/2015,-19.78,-38,79,22.88,Snow,Blizzard,Stormy,122.8949452,
24/12/2015,-25.87,-41,32.34,23.36,Sunny,,Calm,112.6611128,
25/12/2015,-22.96,-20,0.61,0.61,Snow,,Calm,124.6000463,
26/12/2015,-23.05,-35,23.61,19.96,Snow,,Calm,127.2392359,
27/12/2015,-21.14,-29,9.98,9.98,Snow,,Calm,130.2407513,
28/12/2015,-22.22,-32,14.63,14.63,Snow,,Calm,131.778181,
29/12/2015,-26.3,-13,0.01,0.01,Sunny,,Calm,127.7775458,
30/12/2015,-23.38,-43,82.38,48.08,Sunny,,Windy,112.5396002,
31/12/2015,-22.46,-24,2.18,2.18,Sunny,,Calm,107.3211418,
01/01/2016,-22.61,-29,6.94,6.94,Snow,,Calm,108.6268871,
02/01/2016,-24.68,-44,68.29,68.29,Snow,,Windy,104.7977264,
03/01/2016,-24.74,-34,11.76,11.76,Sunny,,Calm,98.62202435,
04/01/2016,-21.81,-33,19.19,19.19,Snow,,Calm,99.70264335,
05/01/2016,-24.87,-49,145.79,74.03,Snow,,Windy,87.12391646,
06/01/2016,-22.93,-46,129.59,55.41,Sunny,,Stormy,71.16525256,
07/01/2016,-19.98,-42,150,40.15,Snow,Blizzard,Stormy,58.16525256,
08/01/2016,-25.03,-34,11.64,11.64,Sunny,,Calm,54.00140884,
09/01/2016,-25.08,-33,9.82,9.82,Snow,,Calm,63.01939555,
10/01/2016,-25.13,-34,12.49,12.49,Sunny,,Calm,55.77047584,
11/01/2016,-22.18,-39,58.91,25.82,Snow,Blizzard,Stormy,59.87988371,
12/01/2016,-24.22,-34,15.42,15.42,Snow,,Calm,63.33812042,
13/01/2016,-22.26,-34,22.76,22.76,Sunny,,Calm,54.06181427,
14/01/2016,-22.29,-31,12.52,12.52,Snow,,Calm,75.81023327,
15/01/2016,-23.32,-27,3.92,3.92,Snow,,Calm,90.41784649,
16/01/2016,-23.35,-38,37.69,37.69,Sunny,,Calm,84.64879133,
17/01/2016,-22.38,-36,29.55,29.55,Snow,,Calm,105.6934406,
18/01/2016,-22.41,-40,62.26,44.95,Sunny,,Windy,97.46709467,
19/01/2016,-24.43,-46,102.94,44.4,Sunny,,Stormy,80.17347576,
20/01/2016,-25.45,-25,1.19,1.19,Snow,,Calm,81.05470142,
21/01/2016,-20.46,-37,62.82,32.24,Sunny,,Calm,73.77278746,
22/01/2016,-23.48,-43,80.61,24.91,Sunny,,Stormy,57.71191707,
23/01/2016,-28.49,-33,3.85,3.85,Snow,,Calm,62.32730258,
24/01/2016,-25.49,-24,0.97,0.97,Snow,,Calm,66.23056208,
25/01/2016,-28.5,-48,58.4,40.22,Snow,,Windy,62.39023426,
26/01/2016,-22.5,-21,1.08,1.08,Sunny,,Calm,61.28229218,
27/01/2016,-24.5,-36,17.97,17.97,Sunny,,Calm,55.48501391,
28/01/2016,-25.49,-34,11.49,11.49,Sunny,,Calm,48.33569453,
29/01/2016,-24.48,-44,69.46,50.04,Snow,,Windy,53.38983406,
30/01/2016,-21.47,-36,38.66,38.66,Sunny,,Calm,41.52340827,
31/01/2016,-23.46,-44,84.5,37.12,Snow,Blizzard,Stormy,37.0734066,
01/02/2016,-23.45,-42,65.58,26.6,Sunny,,Stormy,22.51572261,
02/02/2016,-22.43,-35,28.32,22.55,Snow,,Calm,28.68421347,
03/02/2016,-20.4,-32,24.51,24.2,Sunny,,Calm,19.23363446,
04/02/2016,-25.38,-41,39.28,29.13,Snow,,Calm,17.30565414,
05/02/2016,-27.35,-36,10.7,10.7,Sunny,,Calm,7.235224266,
06/02/2016,-19.32,-25,6.95,6.95,Snow,,Calm,8.539776278,
07/02/2016,-19.29,-27,10.88,10.88,Snow,,Calm,8.451647929,
08/02/2016,-24.25,-39,37.22,28.78,Snow,,Calm,16.72988804,
09/02/2016,-28.21,-45,39.84,31.59,Snow,,Calm,13.7454756,
10/02/2016,-27.17,-46,59.02,32.56,Sunny,,Calm,5.843282647,
11/02/2016,-26.13,-31,4.89,4.89,Snow,,Calm,8.354589842,
12/02/2016,-27.08,-29,2.13,2.13,Snow,,Calm,12.14114634,
13/02/2016,-24.03,-32,9.07,9.07,Sunny,,Calm,4.234067301,
14/02/2016,-20.97,-37,49.32,49.32,Sunny,,Windy,0,
15/02/2016,-20.92,-37,56.85,52.55,Snow,,Windy,0,
16/02/2016,-19.86,-35,46.66,44.43,Snow,,Windy,0,
17/02/2016,-24.8,-38,27.49,27.49,Sunny,,Calm,0,
18/02/2016,-19.73,-36,56.63,56.63,Snow,,Windy,0,
19/02/2016,-22.67,-45,129.08,64.01,Snow,Blizzard,Stormy,0,
20/02/2016,-23.6,-29,6.09,6.09,Sunny,,Calm,0,
21/02/2016,-18.52,-33,45.03,45.03,Snow,,Windy,0,
22/02/2016,-20.45,-11,0.03,0.03,Sunny,,Calm,0,
23/02/2016,-24.37,-47,113.91,55.57,Sunny,,Stormy,0,
24/02/2016,-23.29,-45,109.65,46.13,Sunny,,Stormy,0,
25/02/2016,-17.21,-31,44.29,32.04,Sunny,,Calm,0,
26/02/2016,-26.12,-39,24.47,24.47,Snow,,Calm,0.553050453,
27/02/2016,-22.03,-41,74.48,22.35,Snow,Blizzard,Stormy,10.10506236,
28/02/2016,-23.94,-33,12.17,12.17,Snow,,Calm,10.88841071,
01/03/2016,-22.85,-31,10.04,10.04,Snow,,Calm,10.88413267,
02/03/2016,-22.76,-39,47.79,13.7,Sunny,,Stormy,0,
03/03/2016,-21.66,-30,11.07,11.07,Snow,,Calm,2.893020327,
04/03/2016,-21.56,-16,0.24,0.24,Snow,,Calm,4.869397112,
05/03/2016,-20.45,-18,0.64,0.64,Sunny,,Calm,0,
06/03/2016,-18.35,-27,15.19,15.19,Snow,,Calm,0,
07/03/2016,-18.24,-28,18.76,13.35,Sunny,,Calm,0,
08/03/2016,-19.13,-20,2.22,2.22,Sunny,,Calm,0,
09/03/2016,-19.02,-34,52.3,10.93,Sunny,,Stormy,0,
10/03/2016,-19.91,-8,0.01,0.01,Sunny,,Calm,0,
11/03/2016,-16.79,-26,19.67,7.24,Snow,Blizzard,Stormy,0.033477311,
12/03/2016,-18.67,-13,0.22,0.22,Snow,,Calm,15.01136076,
13/03/2016,-17.55,-13,0.29,0.29,Snow,,Calm,24.98234744,
14/03/2016,-18.43,-15,0.41,0.41,Sunny,,Calm,20.94147534,
15/03/2016,-19.3,-22,3.59,3.59,Snow,,Calm,35.58205951,
16/03/2016,-20.17,-19,0.92,0.92,Sunny,,Calm,28.48981437,
17/03/2016,-15.05,-25,25.6,9.75,Sunny,,Stormy,23.92979234,
18/03/2016,-15.91,-21,7.38,7.38,Sunny,,Calm,17.19135079,
19/03/2016,-14.78,-23,17.24,12.47,Sunny,,Calm,6.46710637,
20/03/2016,-13.65,-17,5.06,5.06,Sunny,,Calm,4.961145369,
21/03/2016,-16.51,-23,9.95,9.95,Snow,,Calm,4.966230602,
22/03/2016,-19.37,-15,0.3,0.3,Snow,,Calm,7.935749688,
23/03/2016,-21.23,-23,2.74,2.74,Snow,,Calm,11.66208409,
24/03/2016,-11.09,-21,32.66,22.74,Sunny,,Calm,0.396087424,
25/03/2016,-12.95,-21,19.34,19.34,Snow,,Calm,1.461936712,
26/03/2016,-10.8,-19,22.1,22.1,Snow,,Calm,3.251916685,
27/03/2016,-16.65,-31,47.8,20.92,Snow,Blizzard,Stormy,0,
28/03/2016,-11.51,-11,1.4,1.4,Snow,,Calm,2.860052831,
29/03/2016,-17.36,-30,35.87,16.29,Snow,Blizzard,Stormy,2.273153713,
30/03/2016,-15.2,-7,0.04,0.04,Sunny,,Calm,0,
31/03/2016,-9.05,-20,46.08,23.56,Snow,,Calm,0,
01/04/2016,-11.9,-18,11.92,11.92,Snow,,Calm,7.807892924,
02/04/2016,-13.54,-16,3.34,3.34,Snow,,Calm,13.47413304,
03/04/2016,-12.18,-20,15.29,15.29,Snow,,Calm,24.94545422,
04/04/2016,-14.83,-14,1.49,1.49,Snow,,Calm,25.79659099,
05/04/2016,-7.47,-17,41.19,20.73,Snow,,Calm,26.67797876,
06/04/2016,-12.11,-24,45.64,17.3,Snow,Blizzard,Stormy,29.11363134,
07/04/2016,-6.74,-16,36.33,10.88,Snow,Blizzard,Stormy,30.48112621,
08/04/2016,-8.38,-14,11.34,5.77,Sunny,,Calm,19.34740042,
09/04/2016,-9.02,-12,5.59,4.27,Snow,,Calm,23.78877377,
10/04/2016,-7.65,-10,5.02,3.57,Snow,,Calm,33.28700122,
11/04/2016,-7.29,4,0,0,Sunny,,Calm,27.28692624,
12/04/2016,-9.92,-17,17.19,3.69,Snow,Blizzard,Stormy,44.567714,
13/04/2016,-6.55,-4,0.73,0.73,Sunny,,Calm,35.49440744,
14/04/2016,-5.19,-2,0.51,0.51,Snow,,Calm,54.44371168,
15/04/2016,-7.82,-6,0.88,0.88,Sunny,,Calm,46.35614448,
16/04/2016,-5.45,-3,0.64,0.64,Snow,,Calm,64.29249683,
17/04/2016,-6.08,-9,5.64,5.64,Snow,,Calm,70.72888834,
18/04/2016,-4.71,-1,0.28,0.28,Sunny,,Calm,60.70125061,
19/04/2016,-4.34,-11,19.62,6.65,Sunny,,Stormy,56.73936374,
20/04/2016,-4.96,-12,25.02,4.83,Sunny,,Stormy,47.23717571,
21/04/2016,-3.59,4,0.01,0.01,Cloudy,,Foggy,47.23569509,
22/04/2016,-4.22,2,0.09,0.09,Sunny,,Calm,43.22643078,
23/04/2016,2.15,3,1.58,1.58,Sunny,,Calm,33.06855601,
24/04/2016,-6.47,-2,0.19,0.19,Snow,,Calm,34.04970285,
25/04/2016,1.9,9,0.01,0.01,Sunny,,Calm,33.04842465,
26/04/2016,-3.73,-7,6.87,6.87,Snow,,Calm,36.36152678,
27/04/2016,-1.35,0,1.25,1.25,Snow,,Calm,54.23696513,
28/04/2016,2.02,-2,16.36,6.87,Sleet,,Stormy,50.57903968,
29/04/2016,4.4,3,5.22,5.22,Rain,,Calm,45.66213434,
30/04/2016,-1.23,-7,20.3,5.77,Sunny,,Stormy,36.63246382,
01/05/2016,3.14,3,3.14,2.95,Rain,,Calm,33.17505604,
02/05/2016,7.52,10,0.62,0.62,Rain,,Calm,18.08008404,
03/05/2016,3.89,6,1.05,1.05,Rain,,Calm,14.08503565,
04/05/2016,8.26,10,1.37,1.37,Rain,,Calm,5.684948791,
05/05/2016,3.64,0,12.59,3.61,Rain,,Stormy,0.790206321,
06/05/2016,8.01,9,1.35,1.35,Rain,,Calm,0,
07/05/2016,10.38,13,0.54,0.54,Rain,,Calm,0,
08/05/2016,10.75,12,2.64,1.86,Rain,,Calm,0,
09/05/2016,7.12,6,7.49,1.63,Sunny,,Stormy,0,
10/05/2016,2.5,8,0.07,0.07,Sunny,,Calm,0,
11/05/2016,9.87,12,0.62,0.62,Sunny,,Calm,0,
12/05/2016,6.23,9,0.72,0.72,Sunny,,Calm,0,
13/05/2016,11.6,14,0.53,0.53,Sunny,,Calm,0,6
14/05/2016,5.97,8,0.92,0.92,Sunny,,Calm,0,
15/05/2016,5.34,7,1.02,1.02,Sunny,,Calm,0,
16/05/2016,13.71,14,5.81,3.27,Rain,,Calm,0,
17/05/2016,9.07,11,0.99,0.99,Sunny,,Calm,0,
18/05/2016,13.44,14,2.76,2.76,Rain,,Calm,0,
19/05/2016,16.8,19,1.09,1.09,Rain,,Calm,0,
20/05/2016,9.16,10,2.87,2.45,Sunny,,Calm,0,
21/05/2016,13.53,17,0.13,0.13,Sunny,,Calm,0,84
22/05/2016,16.69,17,9.24,2.95,Rain,,Stormy,0,
23/05/2016,14.85,16,2.71,1.71,Rain,,Calm,0,
24/05/2016,13,14,2.17,1.33,Sunny,,Calm,0,31
25/05/2016,14.16,20,0,0,Sunny,,Calm,0,10
26/05/2016,16.32,21,0.02,0.02,Rain,,Calm,0,
27/05/2016,13.47,15,2.48,1.12,Rain,,Stormy,0,
28/05/2016,15.62,16,4.02,0.78,Rain,,Stormy,0,
29/05/2016,14.78,17,0.57,0.21,Rain,,Stormy,0,
30/05/2016,16.93,22,0,0,Sunny,,Calm,0,33
31/05/2016,21.07,24,0.41,0.17,Rain,,Stormy,0,
01/06/2016,21.22,24,0.29,0.11,Rain,,Stormy,0,
02/06/2016,17.32,21,0.07,0.07,Rain,,Calm,0,
03/06/2016,15.41,19,0.06,0.06,Rain,,Calm,0,
04/06/2016,13.5,18,0.04,0.04,Rain,,Calm,0,
05/06/2016,17.59,20,0.29,0.12,Sunny,,Stormy,0,47
06/06/2016,18.68,23,0.02,0.02,Rain,,Calm,0,
07/06/2016,17.77,22,0.01,0.01,Sunny,,Calm,0,75
08/06/2016,16.85,21,0.06,0.06,Rain,,Calm,0,
09/06/2016,18.94,22,0.16,0.08,Rain,,Calm,0,
10/06/2016,20.02,25,0,0,Sunny,,Calm,0,24
11/06/2016,17.1,20,0.31,0.06,Sunny,,Stormy,0,81
12/06/2016,19.17,23,0.04,0.02,Rain,,Stormy,0,
13/06/2016,20.25,24,0.03,0.01,Sunny,,Stormy,0,44
14/06/2016,19.32,23,0.02,0.01,Sunny,,Stormy,0,45
15/06/2016,19.39,23,0.01,0,Rain,,Calm,0,
16/06/2016,21.46,25,0.01,0.01,Rain,,Calm,0,
17/06/2016,18.53,24,0,0,Rain,,Calm,0,
18/06/2016,20.59,25,0,0,Sunny,,Calm,0,42
19/06/2016,20.65,25,0,0,Sunny,,Calm,0,67
20/06/2016,24.71,28,0,0,Rain,,Calm,0,
21/06/2016,15.77,20,0.01,0.01,Sunny,,Calm,0,59
22/06/2016,19.82,24,0.02,0.02,Sunny,,Calm,0,63
23/06/2016,15.88,20,0.03,0.03,Rain,,Calm,0,
24/06/2016,23.93,26,0.36,0.14,Rain,,Stormy,0,
25/06/2016,19.97,24,0.03,0.03,Sunny,,Calm,0,39
26/06/2016,23.02,27,0,0,Sunny,,Calm,0,80
27/06/2016,21.06,25,0,0,Sunny,,Calm,0,64
28/06/2016,22.1,25,0.42,0.19,Sunny,,Stormy,0,43
29/06/2016,25.14,28,0.14,0.07,Sunny,,Calm,0,7
30/06/2016,26.17,29,0,0,Sunny,,Calm,0,24
01/07/2016,21.14,23,0.68,0.44,Sunny,,Calm,0,8
02/07/2016,27.17,30,0.07,0.07,Rain,,Calm,0,
03/07/2016,26.19,29,0.15,0.15,Rain,,Calm,0,
04/07/2016,26.21,29,0.03,0.03,Rain,,Calm,0,
05/07/2016,24.23,27,0.07,0.07,Sunny,,Calm,0,41
06/07/2016,21.24,23,1.15,0.51,Rain,,Stormy,0,
07/07/2016,22.26,24,0.91,0.4,Rain,,Stormy,0,
08/07/2016,20.27,23,0.26,0.26,Sunny,,Calm,0,34
09/07/2016,23.27,25,0.95,0.81,Sunny,,Calm,0,94
10/07/2016,26.28,29,0,0,Cloudy,,Foggy,0,
11/07/2016,27.28,30,0.04,0.04,Sunny,,Calm,0,38
12/07/2016,19.28,22,0.22,0.22,Rain,,Calm,0,
13/07/2016,19.27,22,0.39,0.39,Rain,,Calm,0,
14/07/2016,19.26,22,0.11,0.11,Rain,,Calm,0,
15/07/2016,19.25,20,3.93,2.17,Rain,,Calm,0,
16/07/2016,26.24,29,0.23,0.23,Rain,,Calm,0,
17/07/2016,26.22,29,0.33,0.33,Rain,,Calm,0,
18/07/2016,23.2,25,6.71,3.49,Rain,,Calm,0,
19/07/2016,25.18,27,1.49,1.49,Rain,,Calm,0,
20/07/2016,21.15,25,0.02,0.02,Rain,,Calm,0,
21/07/2016,26.12,28,2.46,2.46,Sunny,,Calm,0,53
22/07/2016,26.09,28,1.14,1.14,Sunny,,Calm,0,10
23/07/2016,19.06,20,4.5,4.28,Rain,,Calm,0,
24/07/2016,23.02,24,8.13,3.65,Sunny,,Stormy,0,65
25/07/2016,26.98,29,14.8,2.51,Sunny,,Stormy,0,26
26/07/2016,24.93,27,0.65,0.5,Sunny,,Calm,0,73
27/07/2016,24.89,27,0.27,0.27,Rain,,Calm,0,
